date,gate_value,oil_slope,reason,gate_type,calculation_date
2023-05-30,0.0,-0.04284454601261207,oil_backwardation_strong,oil,2025-11-04
2023-05-31,0.0,-0.02448798853672015,oil_backwardation_strong,oil,2025-11-04
2023-06-01,0.2156741301062927,-0.011373034795748293,oil_backwardation_moderate,oil,2025-11-04
2023-06-02,0.4960855212513792,-0.00015657914994483233,oil_neutral,oil,2025-11-04
2023-06-05,0.6639427304826803,0.0065577092193072105,oil_contango_moderate,oil,2025-11-04
2023-06-06,0.7885406555506419,0.011541626222025678,oil_contango_moderate,oil,2025-11-04
2023-06-07,0.6378851182044574,0.005515404728178295,oil_contango_moderate,oil,2025-11-04
2023-06-08,0.9168169156897821,0.01667267662759129,oil_contango_moderate,oil,2025-11-04
2023-06-09,1.0,0.03260895351151579,oil_contango_strong,oil,2025-11-04
2023-06-12,1.0,0.06282167346124581,oil_contango_strong,oil,2025-11-04
2023-06-13,1.0,0.07412351974532434,oil_contango_strong,oil,2025-11-04
2023-06-14,1.0,0.09010541893491295,oil_contango_strong,oil,2025-11-04
2023-06-15,1.0,0.09461963615153304,oil_contango_strong,oil,2025-11-04
2023-06-16,1.0,0.08862622534380957,oil_contango_strong,oil,2025-11-04
2023-06-20,1.0,0.0727458396415633,oil_contango_strong,oil,2025-11-04
2023-06-21,1.0,0.06774097346948924,oil_contango_strong,oil,2025-11-04
2023-06-22,1.0,0.07800616322769541,oil_contango_strong,oil,2025-11-04
2023-06-23,1.0,0.09490934400299081,oil_contango_strong,oil,2025-11-04
2023-06-26,1.0,0.11391638137781653,oil_contango_strong,oil,2025-11-04
2023-06-27,1.0,0.1375465376514563,oil_contango_strong,oil,2025-11-04
2023-06-28,1.0,0.1567789613347451,oil_contango_strong,oil,2025-11-04
2023-06-29,1.0,0.16328638416283445,oil_contango_strong,oil,2025-11-04
2023-06-30,1.0,0.16211021501437445,oil_contango_strong,oil,2025-11-04
2023-07-03,1.0,0.16119236248557095,oil_contango_strong,oil,2025-11-04
2023-07-05,1.0,0.1515333093767482,oil_contango_strong,oil,2025-11-04
2023-07-06,1.0,0.15052582878041668,oil_contango_strong,oil,2025-11-04
2023-07-07,1.0,0.13803878128015346,oil_contango_strong,oil,2025-11-04
2023-07-10,1.0,0.13480194498181602,oil_contango_strong,oil,2025-11-04
2023-07-11,1.0,0.13203804745040512,oil_contango_strong,oil,2025-11-04
2023-07-12,1.0,0.12337066956908763,oil_contango_strong,oil,2025-11-04
2023-07-13,1.0,0.10913238548048279,oil_contango_strong,oil,2025-11-04
2023-07-14,1.0,0.10612011653913615,oil_contango_strong,oil,2025-11-04
2023-07-17,1.0,0.09762171252674698,oil_contango_strong,oil,2025-11-04
2023-07-18,1.0,0.08190711027848536,oil_contango_strong,oil,2025-11-04
2023-07-19,1.0,0.076666732883402,oil_contango_strong,oil,2025-11-04
2023-07-20,1.0,0.07505229205580308,oil_contango_strong,oil,2025-11-04
2023-07-21,1.0,0.0658085687888386,oil_contango_strong,oil,2025-11-04
2023-07-24,1.0,0.05088398710042733,oil_contango_strong,oil,2025-11-04
2023-07-25,1.0,0.03914330041523975,oil_contango_strong,oil,2025-11-04
2023-07-26,1.0,0.026837656760884777,oil_contango_strong,oil,2025-11-04
2023-07-27,0.8195260814393344,0.012781043257573371,oil_contango_moderate,oil,2025-11-04
2023-07-28,0.5889049607151678,0.0035561984286067152,oil_contango_moderate,oil,2025-11-04
2023-07-31,0.4572036978282585,-0.0017118520868696612,oil_neutral,oil,2025-11-04
2023-08-01,0.5270794335520825,0.001083177342083302,oil_contango_moderate,oil,2025-11-04
2023-08-02,0.7558831293852072,0.010235325175408289,oil_contango_moderate,oil,2025-11-04
2023-08-03,0.9799389504417737,0.019197558017670948,oil_contango_moderate,oil,2025-11-04
2023-08-04,1.0,0.028567438062397244,oil_contango_strong,oil,2025-11-04
2023-08-07,1.0,0.04387407605202886,oil_contango_strong,oil,2025-11-04
2023-08-08,1.0,0.05268717097200892,oil_contango_strong,oil,2025-11-04
2023-08-09,1.0,0.04999108212388065,oil_contango_strong,oil,2025-11-04
2023-08-10,1.0,0.051124540606071814,oil_contango_strong,oil,2025-11-04
2023-08-11,1.0,0.055213233031916685,oil_contango_strong,oil,2025-11-04
2023-08-14,1.0,0.05628392333746177,oil_contango_strong,oil,2025-11-04
2023-08-15,1.0,0.06918567824386199,oil_contango_strong,oil,2025-11-04
2023-08-16,1.0,0.09048401983663165,oil_contango_strong,oil,2025-11-04
2023-08-17,1.0,0.10709236200088006,oil_contango_strong,oil,2025-11-04
2023-08-18,1.0,0.11777934269843185,oil_contango_strong,oil,2025-11-04
2023-08-21,1.0,0.12405399155347967,oil_contango_strong,oil,2025-11-04
2023-08-22,1.0,0.1248779986925321,oil_contango_strong,oil,2025-11-04
2023-08-23,1.0,0.12419503780893137,oil_contango_strong,oil,2025-11-04
2023-08-24,1.0,0.12229591461020908,oil_contango_strong,oil,2025-11-04
2023-08-25,1.0,0.12514203366078697,oil_contango_strong,oil,2025-11-04
2023-08-28,1.0,0.13639141118233833,oil_contango_strong,oil,2025-11-04
2023-08-29,1.0,0.1390947607254917,oil_contango_strong,oil,2025-11-04
2023-08-30,1.0,0.13335327663533655,oil_contango_strong,oil,2025-11-04
2023-08-31,1.0,0.12039121943275544,oil_contango_strong,oil,2025-11-04
2023-09-01,1.0,0.10189774627697498,oil_contango_strong,oil,2025-11-04
2023-09-05,1.0,0.06403018960083903,oil_contango_strong,oil,2025-11-04
2023-09-06,1.0,0.026131201072575227,oil_contango_strong,oil,2025-11-04
2023-09-07,0.3615864826982987,-0.005536540692068053,oil_neutral,oil,2025-11-04
2023-09-08,0.0,-0.02183023741654604,oil_backwardation_strong,oil,2025-11-04
2023-09-11,0.0,-0.03882415214560202,oil_backwardation_strong,oil,2025-11-04
2023-09-12,0.0,-0.046747127569440564,oil_backwardation_strong,oil,2025-11-04
2023-09-13,0.0,-0.036830964654391424,oil_backwardation_strong,oil,2025-11-04
2023-09-14,0.0,-0.03525188898058658,oil_backwardation_strong,oil,2025-11-04
2023-09-15,0.0,-0.040731443302891544,oil_backwardation_strong,oil,2025-11-04
2023-09-18,0.0,-0.03930592944504397,oil_backwardation_strong,oil,2025-11-04
2023-09-19,0.0,-0.0297741000150988,oil_backwardation_strong,oil,2025-11-04
2023-09-20,0.0,-0.02787648835418493,oil_backwardation_strong,oil,2025-11-04
2023-09-21,0.0,-0.029243188243338186,oil_backwardation_strong,oil,2025-11-04
2023-09-22,0.0,-0.03210564435793566,oil_backwardation_strong,oil,2025-11-04
2023-09-25,0.0,-0.033334582992998026,oil_backwardation_strong,oil,2025-11-04
2023-09-26,0.0,-0.04605390727626344,oil_backwardation_strong,oil,2025-11-04
2023-09-27,0.0,-0.062165770266313904,oil_backwardation_strong,oil,2025-11-04
2023-09-28,0.0,-0.07188758415573679,oil_backwardation_strong,oil,2025-11-04
2023-09-29,0.0,-0.07995991838265953,oil_backwardation_strong,oil,2025-11-04
2023-10-02,0.0,-0.08938458043972668,oil_backwardation_strong,oil,2025-11-04
2023-10-03,0.0,-0.08663103002904257,oil_backwardation_strong,oil,2025-11-04
2023-10-04,0.0,-0.07776389351340944,oil_backwardation_strong,oil,2025-11-04
2023-10-05,0.0,-0.060800102239750256,oil_backwardation_strong,oil,2025-11-04
2023-10-06,0.0,-0.05244234807641157,oil_backwardation_strong,oil,2025-11-04
2023-10-10,0.0,-0.05834557881087319,oil_backwardation_strong,oil,2025-11-04
2023-10-11,0.0,-0.06199538388543957,oil_backwardation_strong,oil,2025-11-04
2023-10-12,0.0,-0.06424909382961726,oil_backwardation_strong,oil,2025-11-04
2023-10-13,0.0,-0.08240903609627198,oil_backwardation_strong,oil,2025-11-04
2023-10-16,0.0,-0.09257730529857239,oil_backwardation_strong,oil,2025-11-04
2023-10-17,0.0,-0.0995701320930352,oil_backwardation_strong,oil,2025-11-04
2023-10-18,0.0,-0.10887655226532973,oil_backwardation_strong,oil,2025-11-04
2023-10-19,0.0,-0.12438061270370622,oil_backwardation_strong,oil,2025-11-04
2023-10-20,0.0,-0.12854342774435873,oil_backwardation_strong,oil,2025-11-04
2023-10-23,0.0,-0.12694599717591776,oil_backwardation_strong,oil,2025-11-04
2023-10-24,0.0,-0.1196295258996199,oil_backwardation_strong,oil,2025-11-04
2023-10-25,0.0,-0.11971452797969726,oil_backwardation_strong,oil,2025-11-04
2023-10-26,0.0,-0.11293361357935428,oil_backwardation_strong,oil,2025-11-04
2023-10-27,0.0,-0.1084757166636364,oil_backwardation_strong,oil,2025-11-04
2023-10-30,0.0,-0.10589847305685626,oil_backwardation_strong,oil,2025-11-04
2023-10-31,0.0,-0.10229462667709051,oil_backwardation_strong,oil,2025-11-04
2023-11-01,0.0,-0.09584712225351433,oil_backwardation_strong,oil,2025-11-04
2023-11-02,0.0,-0.10415618686739914,oil_backwardation_strong,oil,2025-11-04
2023-11-03,0.0,-0.11452202065924792,oil_backwardation_strong,oil,2025-11-04
2023-11-06,0.0,-0.12752731135224904,oil_backwardation_strong,oil,2025-11-04
2023-11-07,0.0,-0.1262648767415025,oil_backwardation_strong,oil,2025-11-04
2023-11-08,0.0,-0.11865457734624651,oil_backwardation_strong,oil,2025-11-04
2023-11-09,0.0,-0.11308681639647462,oil_backwardation_strong,oil,2025-11-04
2023-11-13,0.0,-0.10778730838389343,oil_backwardation_strong,oil,2025-11-04
2023-11-14,0.0,-0.09652242730660839,oil_backwardation_strong,oil,2025-11-04
2023-11-15,0.0,-0.09414696314548356,oil_backwardation_strong,oil,2025-11-04
2023-11-16,0.0,-0.08487298433840373,oil_backwardation_strong,oil,2025-11-04
2023-11-17,0.0,-0.07220463735813239,oil_backwardation_strong,oil,2025-11-04
2023-11-20,0.0,-0.05825881593291262,oil_backwardation_strong,oil,2025-11-04
2023-11-21,0.0,-0.050916393036077257,oil_backwardation_strong,oil,2025-11-04
2023-11-22,0.0,-0.044243667420393484,oil_backwardation_strong,oil,2025-11-04
2023-11-24,0.0,-0.03789795682558491,oil_backwardation_strong,oil,2025-11-04
2023-11-27,0.0,-0.02982694637418733,oil_backwardation_strong,oil,2025-11-04
2023-11-28,0.0,-0.029692537848937016,oil_backwardation_strong,oil,2025-11-04
2023-11-29,0.0,-0.032162870223107376,oil_backwardation_strong,oil,2025-11-04
2023-11-30,0.0,-0.03634500493761967,oil_backwardation_strong,oil,2025-11-04
2023-12-01,0.0,-0.04102546109958319,oil_backwardation_strong,oil,2025-11-04
2023-12-04,0.0,-0.04158502412080475,oil_backwardation_strong,oil,2025-11-04
2023-12-05,0.0,-0.025188764653006145,oil_backwardation_strong,oil,2025-11-04
2023-12-06,0.3865726880277011,-0.004537092478891955,oil_neutral,oil,2025-11-04
2023-12-07,0.9681924055281895,0.018727696221127584,oil_contango_moderate,oil,2025-11-04
2023-12-08,1.0,0.02268414829507035,oil_contango_strong,oil,2025-11-04
2023-12-11,1.0,0.027029276050453976,oil_contango_strong,oil,2025-11-04
2023-12-12,1.0,0.03501184699138845,oil_contango_strong,oil,2025-11-04
2023-12-13,1.0,0.03922861670205487,oil_contango_strong,oil,2025-11-04
2023-12-14,1.0,0.033724166708262296,oil_contango_strong,oil,2025-11-04
2023-12-15,1.0,0.04095350406729666,oil_contango_strong,oil,2025-11-04
2023-12-18,1.0,0.04181141671619059,oil_contango_strong,oil,2025-11-04
2023-12-19,1.0,0.03367461999163172,oil_contango_strong,oil,2025-11-04
2023-12-20,1.0,0.025728456927239518,oil_contango_strong,oil,2025-11-04
2023-12-21,1.0,0.026427445403930872,oil_contango_strong,oil,2025-11-04
2023-12-22,1.0,0.02983010989824355,oil_contango_strong,oil,2025-11-04
2023-12-26,1.0,0.032472444793974556,oil_contango_strong,oil,2025-11-04
2023-12-27,1.0,0.034841066648974725,oil_contango_strong,oil,2025-11-04
2023-12-28,1.0,0.0499793265678254,oil_contango_strong,oil,2025-11-04
2023-12-29,1.0,0.05705586245176323,oil_contango_strong,oil,2025-11-04
2024-01-02,1.0,0.055040312906556185,oil_contango_strong,oil,2025-11-04
2024-01-03,1.0,0.047472188412876634,oil_contango_strong,oil,2025-11-04
2024-01-04,1.0,0.04185284190329743,oil_contango_strong,oil,2025-11-04
2024-01-05,1.0,0.02395378233275771,oil_contango_strong,oil,2025-11-04
2024-01-08,1.0,0.020747152383172093,oil_contango_strong,oil,2025-11-04
2024-01-09,1.0,0.021863107932476762,oil_contango_strong,oil,2025-11-04
2024-01-10,1.0,0.03844883801013804,oil_contango_strong,oil,2025-11-04
2024-01-11,1.0,0.050542081167211,oil_contango_strong,oil,2025-11-04
2024-01-12,1.0,0.06564371227460028,oil_contango_strong,oil,2025-11-04
2024-01-16,1.0,0.06891866527966252,oil_contango_strong,oil,2025-11-04
2024-01-17,1.0,0.07281734877863352,oil_contango_strong,oil,2025-11-04
2024-01-18,1.0,0.07126021178071826,oil_contango_strong,oil,2025-11-04
2024-01-19,1.0,0.07052530189667008,oil_contango_strong,oil,2025-11-04
2024-01-22,1.0,0.06552968884560446,oil_contango_strong,oil,2025-11-04
2024-01-23,1.0,0.06641742732001096,oil_contango_strong,oil,2025-11-04
2024-01-24,1.0,0.05642827004817913,oil_contango_strong,oil,2025-11-04
2024-01-25,1.0,0.04367647009794533,oil_contango_strong,oil,2025-11-04
2024-01-26,1.0,0.0334663681956815,oil_contango_strong,oil,2025-11-04
2024-01-29,1.0,0.029489712511438664,oil_contango_strong,oil,2025-11-04
2024-01-30,0.9667620943062817,0.01867048377225127,oil_contango_moderate,oil,2025-11-04
2024-01-31,1.0,0.02516636859566012,oil_contango_strong,oil,2025-11-04
2024-02-01,1.0,0.03785666054160207,oil_contango_strong,oil,2025-11-04
2024-02-02,1.0,0.05198923536696225,oil_contango_strong,oil,2025-11-04
2024-02-05,1.0,0.06508726033304602,oil_contango_strong,oil,2025-11-04
2024-02-06,1.0,0.07893670113704691,oil_contango_strong,oil,2025-11-04
2024-02-07,1.0,0.07948166207376901,oil_contango_strong,oil,2025-11-04
2024-02-08,1.0,0.07093867101781029,oil_contango_strong,oil,2025-11-04
2024-02-09,1.0,0.056600240669468706,oil_contango_strong,oil,2025-11-04
2024-02-12,1.0,0.04644363940053861,oil_contango_strong,oil,2025-11-04
2024-02-13,1.0,0.04015739479892476,oil_contango_strong,oil,2025-11-04
2024-02-14,1.0,0.04008186250147859,oil_contango_strong,oil,2025-11-04
2024-02-15,1.0,0.047621941695402424,oil_contango_strong,oil,2025-11-04
2024-02-16,1.0,0.05628818618108994,oil_contango_strong,oil,2025-11-04
2024-02-20,1.0,0.05801730672578649,oil_contango_strong,oil,2025-11-04
2024-02-21,1.0,0.05596321861917335,oil_contango_strong,oil,2025-11-04
2024-02-22,1.0,0.047047022315128015,oil_contango_strong,oil,2025-11-04
2024-02-23,1.0,0.04616496941947808,oil_contango_strong,oil,2025-11-04
2024-02-26,1.0,0.044144471777184176,oil_contango_strong,oil,2025-11-04
2024-02-27,1.0,0.03969374893348957,oil_contango_strong,oil,2025-11-04
2024-02-28,1.0,0.043214362297898594,oil_contango_strong,oil,2025-11-04
2024-02-29,1.0,0.05297881483114246,oil_contango_strong,oil,2025-11-04
2024-03-01,1.0,0.05306645644035836,oil_contango_strong,oil,2025-11-04
2024-03-04,1.0,0.05962770917953615,oil_contango_strong,oil,2025-11-04
2024-03-05,1.0,0.07462030063162103,oil_contango_strong,oil,2025-11-04
2024-03-06,1.0,0.08224663703439249,oil_contango_strong,oil,2025-11-04
2024-03-07,1.0,0.08743490590358036,oil_contango_strong,oil,2025-11-04
2024-03-08,1.0,0.09288348777695779,oil_contango_strong,oil,2025-11-04
2024-03-11,1.0,0.0970061486280796,oil_contango_strong,oil,2025-11-04
2024-03-12,1.0,0.09466924109346894,oil_contango_strong,oil,2025-11-04
2024-03-13,1.0,0.09001802581562665,oil_contango_strong,oil,2025-11-04
2024-03-14,1.0,0.08125761724058714,oil_contango_strong,oil,2025-11-04
2024-03-15,1.0,0.07360029811094002,oil_contango_strong,oil,2025-11-04
2024-03-18,1.0,0.05279580486370814,oil_contango_strong,oil,2025-11-04
2024-03-19,1.0,0.03214114198443195,oil_contango_strong,oil,2025-11-04
2024-03-20,1.0,0.020202113950808565,oil_contango_strong,oil,2025-11-04
2024-03-21,0.8701815224049808,0.014807260896199229,oil_contango_moderate,oil,2025-11-04
2024-03-22,0.8025587362515685,0.012102349450062735,oil_contango_moderate,oil,2025-11-04
2024-03-25,0.9104632571577411,0.01641853028630965,oil_contango_moderate,oil,2025-11-04
2024-03-26,1.0,0.02461927868809307,oil_contango_strong,oil,2025-11-04
2024-03-27,1.0,0.03006719202277957,oil_contango_strong,oil,2025-11-04
2024-03-28,1.0,0.026317859015773843,oil_contango_strong,oil,2025-11-04
2024-04-01,0.9065731916162022,0.016262927664648087,oil_contango_moderate,oil,2025-11-04
2024-04-02,0.49923369194942263,-3.065232202309337e-05,oil_neutral,oil,2025-11-04
2024-04-03,0.020455974717229018,-0.01918176101131084,oil_backwardation_moderate,oil,2025-11-04
2024-04-04,0.0,-0.04471739482420427,oil_backwardation_strong,oil,2025-11-04
2024-04-05,0.0,-0.06274300270453505,oil_backwardation_strong,oil,2025-11-04
2024-04-08,0.0,-0.07692563814338053,oil_backwardation_strong,oil,2025-11-04
2024-04-09,0.0,-0.07742424952832024,oil_backwardation_strong,oil,2025-11-04
2024-04-10,0.0,-0.07843683509565433,oil_backwardation_strong,oil,2025-11-04
2024-04-11,0.0,-0.07470588407873177,oil_backwardation_strong,oil,2025-11-04
2024-04-12,0.0,-0.07069585062624009,oil_backwardation_strong,oil,2025-11-04
2024-04-15,0.0,-0.06931743358258699,oil_backwardation_strong,oil,2025-11-04
2024-04-16,0.0,-0.07034588800174117,oil_backwardation_strong,oil,2025-11-04
2024-04-17,0.0,-0.06280635081246067,oil_backwardation_strong,oil,2025-11-04
2024-04-18,0.0,-0.05327251767444714,oil_backwardation_strong,oil,2025-11-04
2024-04-19,0.0,-0.04570017649136156,oil_backwardation_strong,oil,2025-11-04
2024-04-22,0.0,-0.03795189346343271,oil_backwardation_strong,oil,2025-11-04
2024-04-23,0.0,-0.036136663238500996,oil_backwardation_strong,oil,2025-11-04
2024-04-24,0.0,-0.04534903500337842,oil_backwardation_strong,oil,2025-11-04
2024-04-25,0.0,-0.05610906557812152,oil_backwardation_strong,oil,2025-11-04
2024-04-26,0.0,-0.060874719296797254,oil_backwardation_strong,oil,2025-11-04
2024-04-29,0.0,-0.06287664683890698,oil_backwardation_strong,oil,2025-11-04
2024-04-30,0.0,-0.06180000536707435,oil_backwardation_strong,oil,2025-11-04
2024-05-01,0.0,-0.05282076954211958,oil_backwardation_strong,oil,2025-11-04
2024-05-02,0.0,-0.05088100091277466,oil_backwardation_strong,oil,2025-11-04
2024-05-03,0.0,-0.053895842284393945,oil_backwardation_strong,oil,2025-11-04
2024-05-06,0.0,-0.0568882802320934,oil_backwardation_strong,oil,2025-11-04
2024-05-07,0.0,-0.05466491682654755,oil_backwardation_strong,oil,2025-11-04
2024-05-08,0.0,-0.05792766417547821,oil_backwardation_strong,oil,2025-11-04
2024-05-09,0.0,-0.049919113460105746,oil_backwardation_strong,oil,2025-11-04
2024-05-10,0.0,-0.03874054615811819,oil_backwardation_strong,oil,2025-11-04
2024-05-13,0.0,-0.029055922907321684,oil_backwardation_strong,oil,2025-11-04
2024-05-14,0.0,-0.02045280663573065,oil_backwardation_strong,oil,2025-11-04
2024-05-15,0.18829042059375503,-0.012468383176249799,oil_backwardation_moderate,oil,2025-11-04
2024-05-16,0.3484474431761338,-0.006062102272954649,oil_neutral,oil,2025-11-04
2024-05-17,0.46855260169568114,-0.0012578959321727537,oil_neutral,oil,2025-11-04
2024-05-20,0.6595889089837955,0.00638355635935182,oil_contango_moderate,oil,2025-11-04
2024-05-21,0.7253049157062804,0.009012196628251217,oil_contango_moderate,oil,2025-11-04
2024-05-22,0.9962437492509323,0.01984974997003729,oil_contango_moderate,oil,2025-11-04
2024-05-23,1.0,0.03027976620949127,oil_contango_strong,oil,2025-11-04
2024-05-24,1.0,0.03726073301374637,oil_contango_strong,oil,2025-11-04
2024-05-28,1.0,0.037759471632956995,oil_contango_strong,oil,2025-11-04
2024-05-29,1.0,0.04161158378151011,oil_contango_strong,oil,2025-11-04
2024-05-30,1.0,0.047357160677878034,oil_contango_strong,oil,2025-11-04
2024-05-31,1.0,0.05143810591140389,oil_contango_strong,oil,2025-11-04
2024-06-03,1.0,0.06837198758507447,oil_contango_strong,oil,2025-11-04
2024-06-04,1.0,0.09046806805051286,oil_contango_strong,oil,2025-11-04
2024-06-05,1.0,0.106788140863507,oil_contango_strong,oil,2025-11-04
2024-06-06,1.0,0.10861086926529691,oil_contango_strong,oil,2025-11-04
2024-06-07,1.0,0.11084013383533753,oil_contango_strong,oil,2025-11-04
2024-06-10,1.0,0.0975817727674628,oil_contango_strong,oil,2025-11-04
2024-06-11,1.0,0.08188385119901741,oil_contango_strong,oil,2025-11-04
2024-06-12,1.0,0.06830874860357572,oil_contango_strong,oil,2025-11-04
2024-06-13,1.0,0.05775030415342593,oil_contango_strong,oil,2025-11-04
2024-06-14,1.0,0.051785922878370694,oil_contango_strong,oil,2025-11-04
2024-06-17,1.0,0.04563965693070306,oil_contango_strong,oil,2025-11-04
2024-06-18,1.0,0.030951136919936638,oil_contango_strong,oil,2025-11-04
2024-06-20,0.9183733712396608,0.016734934849586432,oil_contango_moderate,oil,2025-11-04
2024-06-21,0.5609547837986923,0.002438191351947691,oil_contango_moderate,oil,2025-11-04
2024-06-24,0.028907828462790188,-0.018843686861488393,oil_backwardation_moderate,oil,2025-11-04
2024-06-25,0.0,-0.03202496893274365,oil_backwardation_strong,oil,2025-11-04
2024-06-26,0.0,-0.03780961356028746,oil_backwardation_strong,oil,2025-11-04
2024-06-27,0.0,-0.046690931956549886,oil_backwardation_strong,oil,2025-11-04
2024-06-28,0.0,-0.05427860952810298,oil_backwardation_strong,oil,2025-11-04
2024-07-01,0.0,-0.05756916910000438,oil_backwardation_strong,oil,2025-11-04
2024-07-02,0.0,-0.06647464578816971,oil_backwardation_strong,oil,2025-11-04
2024-07-03,0.0,-0.08163659471416998,oil_backwardation_strong,oil,2025-11-04
2024-07-05,0.0,-0.09137776378087167,oil_backwardation_strong,oil,2025-11-04
2024-07-08,0.0,-0.09689175512344872,oil_backwardation_strong,oil,2025-11-04
2024-07-09,0.0,-0.09902040553692856,oil_backwardation_strong,oil,2025-11-04
2024-07-10,0.0,-0.09770816193678286,oil_backwardation_strong,oil,2025-11-04
2024-07-11,0.0,-0.08720306208204218,oil_backwardation_strong,oil,2025-11-04
2024-07-12,0.0,-0.06845178865892934,oil_backwardation_strong,oil,2025-11-04
2024-07-15,0.0,-0.055051812688740084,oil_backwardation_strong,oil,2025-11-04
2024-07-16,0.0,-0.0487368048649149,oil_backwardation_strong,oil,2025-11-04
2024-07-17,0.0,-0.045640098837941,oil_backwardation_strong,oil,2025-11-04
2024-07-18,0.0,-0.04674072443870155,oil_backwardation_strong,oil,2025-11-04
2024-07-19,0.0,-0.05563261728349369,oil_backwardation_strong,oil,2025-11-04
2024-07-22,0.0,-0.06215747188575278,oil_backwardation_strong,oil,2025-11-04
2024-07-23,0.0,-0.06774280028235294,oil_backwardation_strong,oil,2025-11-04
2024-07-24,0.0,-0.06989478390715591,oil_backwardation_strong,oil,2025-11-04
2024-07-25,0.0,-0.06444255014303603,oil_backwardation_strong,oil,2025-11-04
2024-07-26,0.0,-0.051121976346455655,oil_backwardation_strong,oil,2025-11-04
2024-07-29,0.0,-0.03839498786450922,oil_backwardation_strong,oil,2025-11-04
2024-07-30,0.0,-0.02617228775311813,oil_backwardation_strong,oil,2025-11-04
2024-07-31,0.01185038618252976,-0.01952598455269881,oil_backwardation_moderate,oil,2025-11-04
2024-08-01,0.03199390878104507,-0.018720243648758197,oil_backwardation_moderate,oil,2025-11-04
2024-08-02,0.0,-0.028156764428944693,oil_backwardation_strong,oil,2025-11-04
2024-08-05,0.0,-0.03784787861596765,oil_backwardation_strong,oil,2025-11-04
2024-08-06,0.0,-0.04815355158327195,oil_backwardation_strong,oil,2025-11-04
2024-08-07,0.0,-0.06308071537245871,oil_backwardation_strong,oil,2025-11-04
2024-08-08,0.0,-0.07537886584086242,oil_backwardation_strong,oil,2025-11-04
2024-08-09,0.0,-0.09499366646527543,oil_backwardation_strong,oil,2025-11-04
2024-08-12,0.0,-0.11572206378045673,oil_backwardation_strong,oil,2025-11-04
2024-08-13,0.0,-0.1284899511859671,oil_backwardation_strong,oil,2025-11-04
2024-08-14,0.0,-0.12999604394232683,oil_backwardation_strong,oil,2025-11-04
2024-08-15,0.0,-0.13090520799258007,oil_backwardation_strong,oil,2025-11-04
2024-08-16,0.0,-0.11648864392142437,oil_backwardation_strong,oil,2025-11-04
2024-08-19,0.0,-0.09449553530369882,oil_backwardation_strong,oil,2025-11-04
2024-08-20,0.0,-0.07604010874067471,oil_backwardation_strong,oil,2025-11-04
2024-08-21,0.0,-0.05351720594319971,oil_backwardation_strong,oil,2025-11-04
2024-08-22,0.0,-0.03850986124478052,oil_backwardation_strong,oil,2025-11-04
2024-08-23,0.0,-0.03259660805112635,oil_backwardation_strong,oil,2025-11-04
2024-08-26,0.0,-0.04253433650573694,oil_backwardation_strong,oil,2025-11-04
2024-08-27,0.0,-0.05762091892666865,oil_backwardation_strong,oil,2025-11-04
2024-08-28,0.0,-0.07544711888791139,oil_backwardation_strong,oil,2025-11-04
2024-08-29,0.0,-0.09015948430670687,oil_backwardation_strong,oil,2025-11-04
2024-08-30,0.0,-0.09201044413995889,oil_backwardation_strong,oil,2025-11-04
2024-09-03,0.0,-0.07316845279796755,oil_backwardation_strong,oil,2025-11-04
2024-09-04,0.0,-0.03964003107412183,oil_backwardation_strong,oil,2025-11-04
2024-09-05,0.30267335190607025,-0.00789306592375719,oil_neutral,oil,2025-11-04
2024-09-06,1.0,0.04007494652722223,oil_contango_strong,oil,2025-11-04
2024-09-09,1.0,0.06434315899512882,oil_contango_strong,oil,2025-11-04
2024-09-10,1.0,0.08719803776938417,oil_contango_strong,oil,2025-11-04
2024-09-11,1.0,0.09921842018257787,oil_contango_strong,oil,2025-11-04
2024-09-12,1.0,0.10320700457137985,oil_contango_strong,oil,2025-11-04
2024-09-13,1.0,0.08111993214604947,oil_contango_strong,oil,2025-11-04
2024-09-16,1.0,0.06751663335351335,oil_contango_strong,oil,2025-11-04
2024-09-17,1.0,0.043682449331660114,oil_contango_strong,oil,2025-11-04
2024-09-18,0.8451946125971377,0.01380778450388551,oil_contango_moderate,oil,2025-11-04
2024-09-19,0.28354754452298614,-0.008658098219080554,oil_neutral,oil,2025-11-04
2024-09-20,0.17468384165607703,-0.013012646333756919,oil_backwardation_moderate,oil,2025-11-04
2024-09-23,0.18662976444161683,-0.012534809422335327,oil_backwardation_moderate,oil,2025-11-04
2024-09-24,0.12734340911167916,-0.014906263635532834,oil_backwardation_moderate,oil,2025-11-04
2024-09-25,0.3863489180880736,-0.004546043276477056,oil_neutral,oil,2025-11-04
2024-09-26,0.45687744210818737,-0.0017249023156725065,oil_neutral,oil,2025-11-04
2024-09-27,0.3584054295984382,-0.005663782816062473,oil_neutral,oil,2025-11-04
2024-09-30,0.36723792389511234,-0.005310483044195506,oil_neutral,oil,2025-11-04
2024-10-01,0.42994520688631527,-0.002802191724547391,oil_neutral,oil,2025-11-04
2024-10-02,0.25060744453518363,-0.009975702218592656,oil_neutral,oil,2025-11-04
2024-10-03,0.12857203601047626,-0.01485711855958095,oil_backwardation_moderate,oil,2025-11-04
2024-10-04,0.04062693490174988,-0.018374922603930005,oil_backwardation_moderate,oil,2025-11-04
2024-10-07,0.0,-0.033706632293417464,oil_backwardation_strong,oil,2025-11-04
