date,ticker,signal_12m,signal_type,calculation_date
2022-08-19 16:00:00,SPY,-0.11223650092078158,12m_minus_1,2025-10-30
2022-08-22 16:00:00,EWJ,-0.22291116970001396,12m_minus_1,2025-10-30
2022-08-22 16:00:00,FEZ,-0.25927973556263134,12m_minus_1,2025-10-30
2022-08-22 16:00:00,SPY,-0.11223650092078158,12m_minus_1,2025-10-30
2022-08-23 16:00:00,EWJ,-0.22291116970001396,12m_minus_1,2025-10-30
2022-08-23 16:00:00,FEZ,-0.25927973556263134,12m_minus_1,2025-10-30
2022-08-23 16:00:00,SPY,-0.11223650092078158,12m_minus_1,2025-10-30
2022-08-24 16:00:00,EWJ,-0.22291116970001396,12m_minus_1,2025-10-30
2022-08-24 16:00:00,FEZ,-0.25927973556263134,12m_minus_1,2025-10-30
2022-08-24 16:00:00,SPY,-0.11223650092078158,12m_minus_1,2025-10-30
2022-08-25 16:00:00,EWJ,-0.22291116970001396,12m_minus_1,2025-10-30
2022-08-25 16:00:00,FEZ,-0.25927973556263134,12m_minus_1,2025-10-30
2022-08-25 16:00:00,SPY,-0.11223650092078158,12m_minus_1,2025-10-30
2022-08-26 16:00:00,EWJ,-0.22291116970001396,12m_minus_1,2025-10-30
2022-08-26 16:00:00,FEZ,-0.25927973556263134,12m_minus_1,2025-10-30
2022-08-26 16:00:00,SPY,-0.11223650092078158,12m_minus_1,2025-10-30
2022-08-29 16:00:00,EWJ,-0.22291116970001396,12m_minus_1,2025-10-30
2022-08-29 16:00:00,FEZ,-0.25927973556263134,12m_minus_1,2025-10-30
2022-08-29 16:00:00,SPY,-0.11223650092078158,12m_minus_1,2025-10-30
2022-08-30 16:00:00,EWJ,-0.22291116970001396,12m_minus_1,2025-10-30
2022-08-30 16:00:00,FEZ,-0.25927973556263134,12m_minus_1,2025-10-30
2022-08-30 16:00:00,SPY,-0.11223650092078158,12m_minus_1,2025-10-30
2022-08-31 16:00:00,EWJ,-0.22291116970001396,12m_minus_1,2025-10-30
2022-08-31 16:00:00,FEZ,-0.25927973556263134,12m_minus_1,2025-10-30
2022-08-31 16:00:00,SPY,-0.11223650092078158,12m_minus_1,2025-10-30
2022-09-01 16:00:00,EWJ,-0.15557674890451245,12m_minus_1,2025-10-30
2022-09-01 16:00:00,FEZ,-0.21583314703963186,12m_minus_1,2025-10-30
2022-09-01 16:00:00,SPY,-0.04826476525533328,12m_minus_1,2025-10-30
2022-09-02 16:00:00,EWJ,-0.15557674890451245,12m_minus_1,2025-10-30
2022-09-02 16:00:00,FEZ,-0.21583314703963186,12m_minus_1,2025-10-30
2022-09-02 16:00:00,SPY,-0.04826476525533328,12m_minus_1,2025-10-30
2022-09-06 16:00:00,EWJ,-0.15557674890451245,12m_minus_1,2025-10-30
2022-09-06 16:00:00,FEZ,-0.21583314703963186,12m_minus_1,2025-10-30
2022-09-06 16:00:00,SPY,-0.04826476525533328,12m_minus_1,2025-10-30
2022-09-07 16:00:00,EWJ,-0.15557674890451245,12m_minus_1,2025-10-30
2022-09-07 16:00:00,FEZ,-0.21583314703963186,12m_minus_1,2025-10-30
2022-09-07 16:00:00,SPY,-0.04826476525533328,12m_minus_1,2025-10-30
2022-09-08 16:00:00,EWJ,-0.15557674890451245,12m_minus_1,2025-10-30
2022-09-08 16:00:00,FEZ,-0.21583314703963186,12m_minus_1,2025-10-30
2022-09-08 16:00:00,SPY,-0.04826476525533328,12m_minus_1,2025-10-30
2022-09-09 16:00:00,EWJ,-0.15557674890451245,12m_minus_1,2025-10-30
2022-09-09 16:00:00,FEZ,-0.21583314703963186,12m_minus_1,2025-10-30
2022-09-09 16:00:00,SPY,-0.04826476525533328,12m_minus_1,2025-10-30
2022-09-12 16:00:00,EWJ,-0.15557674890451245,12m_minus_1,2025-10-30
2022-09-12 16:00:00,FEZ,-0.21583314703963186,12m_minus_1,2025-10-30
2022-09-12 16:00:00,SPY,-0.04826476525533328,12m_minus_1,2025-10-30
2022-09-13 16:00:00,EWJ,-0.15557674890451245,12m_minus_1,2025-10-30
2022-09-13 16:00:00,FEZ,-0.21583314703963186,12m_minus_1,2025-10-30
2022-09-13 16:00:00,SPY,-0.04826476525533328,12m_minus_1,2025-10-30
2022-09-14 16:00:00,EWJ,-0.15557674890451245,12m_minus_1,2025-10-30
2022-09-14 16:00:00,FEZ,-0.21583314703963186,12m_minus_1,2025-10-30
2022-09-14 16:00:00,SPY,-0.04826476525533328,12m_minus_1,2025-10-30
2022-09-15 16:00:00,EWJ,-0.15557674890451245,12m_minus_1,2025-10-30
2022-09-15 16:00:00,FEZ,-0.21583314703963186,12m_minus_1,2025-10-30
2022-09-15 16:00:00,SPY,-0.04826476525533328,12m_minus_1,2025-10-30
2022-09-16 16:00:00,EWJ,-0.15557674890451245,12m_minus_1,2025-10-30
2022-09-16 16:00:00,FEZ,-0.21583314703963186,12m_minus_1,2025-10-30
2022-09-16 16:00:00,SPY,-0.04826476525533328,12m_minus_1,2025-10-30
2022-09-19 16:00:00,EWJ,-0.15557674890451245,12m_minus_1,2025-10-30
2022-09-19 16:00:00,FEZ,-0.21583314703963186,12m_minus_1,2025-10-30
2022-09-19 16:00:00,SPY,-0.04826476525533328,12m_minus_1,2025-10-30
2022-09-20 16:00:00,EWJ,-0.15557674890451245,12m_minus_1,2025-10-30
2022-09-20 16:00:00,FEZ,-0.21583314703963186,12m_minus_1,2025-10-30
2022-09-20 16:00:00,SPY,-0.04826476525533328,12m_minus_1,2025-10-30
2022-09-21 16:00:00,EWJ,-0.15557674890451245,12m_minus_1,2025-10-30
2022-09-21 16:00:00,FEZ,-0.21583314703963186,12m_minus_1,2025-10-30
2022-09-21 16:00:00,SPY,-0.04826476525533328,12m_minus_1,2025-10-30
2022-09-22 16:00:00,EWJ,-0.15557674890451245,12m_minus_1,2025-10-30
2022-09-22 16:00:00,FEZ,-0.21583314703963186,12m_minus_1,2025-10-30
2022-09-22 16:00:00,SPY,-0.04826476525533328,12m_minus_1,2025-10-30
2022-09-23 16:00:00,EWJ,-0.15557674890451245,12m_minus_1,2025-10-30
2022-09-23 16:00:00,FEZ,-0.21583314703963186,12m_minus_1,2025-10-30
2022-09-23 16:00:00,SPY,-0.04826476525533328,12m_minus_1,2025-10-30
2022-09-26 16:00:00,EWJ,-0.15557674890451245,12m_minus_1,2025-10-30
2022-09-26 16:00:00,FEZ,-0.21583314703963186,12m_minus_1,2025-10-30
2022-09-26 16:00:00,SPY,-0.04826476525533328,12m_minus_1,2025-10-30
2022-09-27 16:00:00,EWJ,-0.15557674890451245,12m_minus_1,2025-10-30
2022-09-27 16:00:00,FEZ,-0.21583314703963186,12m_minus_1,2025-10-30
2022-09-27 16:00:00,SPY,-0.04826476525533328,12m_minus_1,2025-10-30
2022-09-28 16:00:00,EWJ,-0.15557674890451245,12m_minus_1,2025-10-30
2022-09-28 16:00:00,FEZ,-0.21583314703963186,12m_minus_1,2025-10-30
2022-09-28 16:00:00,SPY,-0.04826476525533328,12m_minus_1,2025-10-30
2022-09-29 16:00:00,EWJ,-0.15557674890451245,12m_minus_1,2025-10-30
2022-09-29 16:00:00,FEZ,-0.21583314703963186,12m_minus_1,2025-10-30
2022-09-29 16:00:00,SPY,-0.04826476525533328,12m_minus_1,2025-10-30
2022-09-30 16:00:00,EWJ,-0.15557674890451245,12m_minus_1,2025-10-30
2022-09-30 16:00:00,FEZ,-0.21583314703963186,12m_minus_1,2025-10-30
2022-09-30 16:00:00,SPY,-0.04826476525533328,12m_minus_1,2025-10-30
2022-10-03 16:00:00,EWJ,-0.22128070704056257,12m_minus_1,2025-10-30
2022-10-03 16:00:00,FEZ,-0.3103923957992474,12m_minus_1,2025-10-30
2022-10-03 16:00:00,SPY,-0.1192481229839974,12m_minus_1,2025-10-30
2022-10-04 16:00:00,EWJ,-0.22128070704056257,12m_minus_1,2025-10-30
2022-10-04 16:00:00,FEZ,-0.3103923957992474,12m_minus_1,2025-10-30
2022-10-04 16:00:00,SPY,-0.1192481229839974,12m_minus_1,2025-10-30
2022-10-05 16:00:00,EWJ,-0.22128070704056257,12m_minus_1,2025-10-30
2022-10-05 16:00:00,FEZ,-0.3103923957992474,12m_minus_1,2025-10-30
2022-10-05 16:00:00,SPY,-0.1192481229839974,12m_minus_1,2025-10-30
2022-10-06 16:00:00,EWJ,-0.22128070704056257,12m_minus_1,2025-10-30
2022-10-06 16:00:00,FEZ,-0.3103923957992474,12m_minus_1,2025-10-30
2022-10-06 16:00:00,SPY,-0.1192481229839974,12m_minus_1,2025-10-30
2022-10-07 16:00:00,EWJ,-0.22128070704056257,12m_minus_1,2025-10-30
2022-10-07 16:00:00,FEZ,-0.3103923957992474,12m_minus_1,2025-10-30
2022-10-07 16:00:00,SPY,-0.1192481229839974,12m_minus_1,2025-10-30
2022-10-10 16:00:00,EWJ,-0.22128070704056257,12m_minus_1,2025-10-30
2022-10-10 16:00:00,FEZ,-0.3103923957992474,12m_minus_1,2025-10-30
2022-10-10 16:00:00,SPY,-0.1192481229839974,12m_minus_1,2025-10-30
2022-10-11 16:00:00,EWJ,-0.22128070704056257,12m_minus_1,2025-10-30
2022-10-11 16:00:00,FEZ,-0.3103923957992474,12m_minus_1,2025-10-30
2022-10-11 16:00:00,SPY,-0.1192481229839974,12m_minus_1,2025-10-30
2022-10-12 16:00:00,EWJ,-0.22128070704056257,12m_minus_1,2025-10-30
2022-10-12 16:00:00,FEZ,-0.3103923957992474,12m_minus_1,2025-10-30
2022-10-12 16:00:00,SPY,-0.1192481229839974,12m_minus_1,2025-10-30
2022-10-13 16:00:00,EWJ,-0.22128070704056257,12m_minus_1,2025-10-30
2022-10-13 16:00:00,FEZ,-0.3103923957992474,12m_minus_1,2025-10-30
2022-10-13 16:00:00,SPY,-0.1192481229839974,12m_minus_1,2025-10-30
2022-10-14 16:00:00,EWJ,-0.22128070704056257,12m_minus_1,2025-10-30
2022-10-14 16:00:00,FEZ,-0.3103923957992474,12m_minus_1,2025-10-30
2022-10-14 16:00:00,SPY,-0.1192481229839974,12m_minus_1,2025-10-30
2022-10-17 16:00:00,EWJ,-0.22128070704056257,12m_minus_1,2025-10-30
2022-10-17 16:00:00,FEZ,-0.3103923957992474,12m_minus_1,2025-10-30
2022-10-17 16:00:00,SPY,-0.1192481229839974,12m_minus_1,2025-10-30
2022-10-18 16:00:00,EWJ,-0.22128070704056257,12m_minus_1,2025-10-30
2022-10-18 16:00:00,FEZ,-0.3103923957992474,12m_minus_1,2025-10-30
2022-10-18 16:00:00,SPY,-0.1192481229839974,12m_minus_1,2025-10-30
2022-10-19 16:00:00,EWJ,-0.22128070704056257,12m_minus_1,2025-10-30
2022-10-19 16:00:00,FEZ,-0.3103923957992474,12m_minus_1,2025-10-30
2022-10-19 16:00:00,SPY,-0.1192481229839974,12m_minus_1,2025-10-30
2022-10-20 16:00:00,EWJ,-0.22128070704056257,12m_minus_1,2025-10-30
2022-10-20 16:00:00,FEZ,-0.3103923957992474,12m_minus_1,2025-10-30
2022-10-20 16:00:00,SPY,-0.1192481229839974,12m_minus_1,2025-10-30
2022-10-21 16:00:00,EWJ,-0.22128070704056257,12m_minus_1,2025-10-30
2022-10-21 16:00:00,FEZ,-0.3103923957992474,12m_minus_1,2025-10-30
2022-10-21 16:00:00,SPY,-0.1192481229839974,12m_minus_1,2025-10-30
2022-10-24 16:00:00,EWJ,-0.22128070704056257,12m_minus_1,2025-10-30
2022-10-24 16:00:00,FEZ,-0.3103923957992474,12m_minus_1,2025-10-30
2022-10-24 16:00:00,SPY,-0.1192481229839974,12m_minus_1,2025-10-30
2022-10-25 16:00:00,EWJ,-0.22128070704056257,12m_minus_1,2025-10-30
2022-10-25 16:00:00,FEZ,-0.3103923957992474,12m_minus_1,2025-10-30
2022-10-25 16:00:00,SPY,-0.1192481229839974,12m_minus_1,2025-10-30
2022-10-26 16:00:00,EWJ,-0.22128070704056257,12m_minus_1,2025-10-30
2022-10-26 16:00:00,FEZ,-0.3103923957992474,12m_minus_1,2025-10-30
2022-10-26 16:00:00,SPY,-0.1192481229839974,12m_minus_1,2025-10-30
2022-10-27 16:00:00,EWJ,-0.22128070704056257,12m_minus_1,2025-10-30
2022-10-27 16:00:00,FEZ,-0.3103923957992474,12m_minus_1,2025-10-30
2022-10-27 16:00:00,SPY,-0.1192481229839974,12m_minus_1,2025-10-30
2022-10-28 16:00:00,EWJ,-0.22128070704056257,12m_minus_1,2025-10-30
2022-10-28 16:00:00,FEZ,-0.3103923957992474,12m_minus_1,2025-10-30
2022-10-28 16:00:00,SPY,-0.1192481229839974,12m_minus_1,2025-10-30
2022-10-31 16:00:00,EWJ,-0.22128070704056257,12m_minus_1,2025-10-30
2022-10-31 16:00:00,FEZ,-0.3103923957992474,12m_minus_1,2025-10-30
2022-10-31 16:00:00,SPY,-0.1192481229839974,12m_minus_1,2025-10-30
2022-11-01 16:00:00,EWJ,-0.34057629564388014,12m_minus_1,2025-10-30
2022-11-01 16:00:00,FEZ,-0.3453771617993823,12m_minus_1,2025-10-30
2022-11-01 16:00:00,SPY,-0.1685229807684412,12m_minus_1,2025-10-30
2022-11-02 16:00:00,EWJ,-0.34057629564388014,12m_minus_1,2025-10-30
2022-11-02 16:00:00,FEZ,-0.3453771617993823,12m_minus_1,2025-10-30
2022-11-02 16:00:00,SPY,-0.1685229807684412,12m_minus_1,2025-10-30
2022-11-03 16:00:00,EWJ,-0.34057629564388014,12m_minus_1,2025-10-30
2022-11-03 16:00:00,FEZ,-0.3453771617993823,12m_minus_1,2025-10-30
2022-11-03 16:00:00,SPY,-0.1685229807684412,12m_minus_1,2025-10-30
2022-11-04 16:00:00,EWJ,-0.34057629564388014,12m_minus_1,2025-10-30
2022-11-04 16:00:00,FEZ,-0.3453771617993823,12m_minus_1,2025-10-30
2022-11-04 16:00:00,SPY,-0.1685229807684412,12m_minus_1,2025-10-30
2022-11-07 16:00:00,EWJ,-0.34057629564388014,12m_minus_1,2025-10-30
2022-11-07 16:00:00,FEZ,-0.3453771617993823,12m_minus_1,2025-10-30
2022-11-07 16:00:00,SPY,-0.1685229807684412,12m_minus_1,2025-10-30
2022-11-08 16:00:00,EWJ,-0.34057629564388014,12m_minus_1,2025-10-30
2022-11-08 16:00:00,FEZ,-0.3453771617993823,12m_minus_1,2025-10-30
2022-11-08 16:00:00,SPY,-0.1685229807684412,12m_minus_1,2025-10-30
2022-11-09 16:00:00,EWJ,-0.34057629564388014,12m_minus_1,2025-10-30
2022-11-09 16:00:00,FEZ,-0.3453771617993823,12m_minus_1,2025-10-30
2022-11-09 16:00:00,SPY,-0.1685229807684412,12m_minus_1,2025-10-30
2022-11-10 16:00:00,EWJ,-0.34057629564388014,12m_minus_1,2025-10-30
2022-11-10 16:00:00,FEZ,-0.3453771617993823,12m_minus_1,2025-10-30
2022-11-10 16:00:00,SPY,-0.1685229807684412,12m_minus_1,2025-10-30
2022-11-11 16:00:00,EWJ,-0.34057629564388014,12m_minus_1,2025-10-30
2022-11-11 16:00:00,FEZ,-0.3453771617993823,12m_minus_1,2025-10-30
2022-11-11 16:00:00,SPY,-0.1685229807684412,12m_minus_1,2025-10-30
2022-11-14 16:00:00,EWJ,-0.34057629564388014,12m_minus_1,2025-10-30
2022-11-14 16:00:00,FEZ,-0.3453771617993823,12m_minus_1,2025-10-30
2022-11-14 16:00:00,SPY,-0.1685229807684412,12m_minus_1,2025-10-30
2022-11-15 16:00:00,EWJ,-0.34057629564388014,12m_minus_1,2025-10-30
2022-11-15 16:00:00,FEZ,-0.3453771617993823,12m_minus_1,2025-10-30
2022-11-15 16:00:00,SPY,-0.1685229807684412,12m_minus_1,2025-10-30
2022-11-16 16:00:00,EWJ,-0.34057629564388014,12m_minus_1,2025-10-30
2022-11-16 16:00:00,FEZ,-0.3453771617993823,12m_minus_1,2025-10-30
2022-11-16 16:00:00,SPY,-0.1685229807684412,12m_minus_1,2025-10-30
2022-11-17 16:00:00,EWJ,-0.34057629564388014,12m_minus_1,2025-10-30
2022-11-17 16:00:00,FEZ,-0.3453771617993823,12m_minus_1,2025-10-30
2022-11-17 16:00:00,SPY,-0.1685229807684412,12m_minus_1,2025-10-30
2022-11-18 16:00:00,EWJ,-0.34057629564388014,12m_minus_1,2025-10-30
2022-11-18 16:00:00,FEZ,-0.3453771617993823,12m_minus_1,2025-10-30
2022-11-18 16:00:00,SPY,-0.1685229807684412,12m_minus_1,2025-10-30
2022-11-21 16:00:00,EWJ,-0.34057629564388014,12m_minus_1,2025-10-30
2022-11-21 16:00:00,FEZ,-0.3453771617993823,12m_minus_1,2025-10-30
2022-11-21 16:00:00,SPY,-0.1685229807684412,12m_minus_1,2025-10-30
2022-11-22 16:00:00,EWJ,-0.34057629564388014,12m_minus_1,2025-10-30
2022-11-22 16:00:00,FEZ,-0.3453771617993823,12m_minus_1,2025-10-30
2022-11-22 16:00:00,SPY,-0.1685229807684412,12m_minus_1,2025-10-30
2022-11-23 16:00:00,EWJ,-0.34057629564388014,12m_minus_1,2025-10-30
2022-11-23 16:00:00,FEZ,-0.3453771617993823,12m_minus_1,2025-10-30
2022-11-23 16:00:00,SPY,-0.1685229807684412,12m_minus_1,2025-10-30
2022-11-25 13:00:00,EWJ,-0.34057629564388014,12m_minus_1,2025-10-30
2022-11-25 13:00:00,FEZ,-0.3453771617993823,12m_minus_1,2025-10-30
2022-11-25 13:00:00,SPY,-0.1685229807684412,12m_minus_1,2025-10-30
2022-11-28 16:00:00,EWJ,-0.34057629564388014,12m_minus_1,2025-10-30
2022-11-28 16:00:00,FEZ,-0.3453771617993823,12m_minus_1,2025-10-30
2022-11-28 16:00:00,SPY,-0.1685229807684412,12m_minus_1,2025-10-30
2022-11-29 16:00:00,EWJ,-0.34057629564388014,12m_minus_1,2025-10-30
2022-11-29 16:00:00,FEZ,-0.3453771617993823,12m_minus_1,2025-10-30
2022-11-29 16:00:00,SPY,-0.1685229807684412,12m_minus_1,2025-10-30
2022-11-30 16:00:00,EWJ,-0.34057629564388014,12m_minus_1,2025-10-30
2022-11-30 16:00:00,FEZ,-0.3453771617993823,12m_minus_1,2025-10-30
2022-11-30 16:00:00,SPY,-0.1685229807684412,12m_minus_1,2025-10-30
2022-12-01 16:00:00,EWJ,-0.2908202051218423,12m_minus_1,2025-10-30
2022-12-01 16:00:00,FEZ,-0.29021477990892486,12m_minus_1,2025-10-30
2022-12-01 16:00:00,SPY,-0.15819309226138356,12m_minus_1,2025-10-30
2022-12-02 16:00:00,EWJ,-0.2908202051218423,12m_minus_1,2025-10-30
2022-12-02 16:00:00,FEZ,-0.29021477990892486,12m_minus_1,2025-10-30
2022-12-02 16:00:00,SPY,-0.15819309226138356,12m_minus_1,2025-10-30
2022-12-05 16:00:00,EWJ,-0.2908202051218423,12m_minus_1,2025-10-30
2022-12-05 16:00:00,FEZ,-0.29021477990892486,12m_minus_1,2025-10-30
2022-12-05 16:00:00,SPY,-0.15819309226138356,12m_minus_1,2025-10-30
2022-12-06 16:00:00,EWJ,-0.2908202051218423,12m_minus_1,2025-10-30
2022-12-06 16:00:00,FEZ,-0.29021477990892486,12m_minus_1,2025-10-30
2022-12-06 16:00:00,SPY,-0.15819309226138356,12m_minus_1,2025-10-30
2022-12-07 16:00:00,EWJ,-0.2908202051218423,12m_minus_1,2025-10-30
2022-12-07 16:00:00,FEZ,-0.29021477990892486,12m_minus_1,2025-10-30
2022-12-07 16:00:00,SPY,-0.15819309226138356,12m_minus_1,2025-10-30
2022-12-08 16:00:00,EWJ,-0.2908202051218423,12m_minus_1,2025-10-30
2022-12-08 16:00:00,FEZ,-0.29021477990892486,12m_minus_1,2025-10-30
2022-12-08 16:00:00,SPY,-0.15819309226138356,12m_minus_1,2025-10-30
2022-12-09 16:00:00,EWJ,-0.2908202051218423,12m_minus_1,2025-10-30
2022-12-09 16:00:00,FEZ,-0.29021477990892486,12m_minus_1,2025-10-30
2022-12-09 16:00:00,SPY,-0.15819309226138356,12m_minus_1,2025-10-30
2022-12-12 16:00:00,EWJ,-0.2908202051218423,12m_minus_1,2025-10-30
2022-12-12 16:00:00,FEZ,-0.29021477990892486,12m_minus_1,2025-10-30
2022-12-12 16:00:00,SPY,-0.15819309226138356,12m_minus_1,2025-10-30
2022-12-13 16:00:00,EWJ,-0.2908202051218423,12m_minus_1,2025-10-30
2022-12-13 16:00:00,FEZ,-0.29021477990892486,12m_minus_1,2025-10-30
2022-12-13 16:00:00,SPY,-0.15819309226138356,12m_minus_1,2025-10-30
2022-12-14 16:00:00,EWJ,-0.2908202051218423,12m_minus_1,2025-10-30
2022-12-14 16:00:00,FEZ,-0.29021477990892486,12m_minus_1,2025-10-30
2022-12-14 16:00:00,SPY,-0.15819309226138356,12m_minus_1,2025-10-30
2022-12-15 16:00:00,EWJ,-0.2908202051218423,12m_minus_1,2025-10-30
2022-12-15 16:00:00,FEZ,-0.29021477990892486,12m_minus_1,2025-10-30
2022-12-15 16:00:00,SPY,-0.15819309226138356,12m_minus_1,2025-10-30
2022-12-16 16:00:00,EWJ,-0.2908202051218423,12m_minus_1,2025-10-30
2022-12-16 16:00:00,FEZ,-0.29021477990892486,12m_minus_1,2025-10-30
2022-12-16 16:00:00,SPY,-0.15819309226138356,12m_minus_1,2025-10-30
2022-12-19 16:00:00,EWJ,-0.2908202051218423,12m_minus_1,2025-10-30
2022-12-19 16:00:00,FEZ,-0.29021477990892486,12m_minus_1,2025-10-30
2022-12-19 16:00:00,SPY,-0.15819309226138356,12m_minus_1,2025-10-30
2022-12-20 16:00:00,EWJ,-0.2908202051218423,12m_minus_1,2025-10-30
2022-12-20 16:00:00,FEZ,-0.29021477990892486,12m_minus_1,2025-10-30
2022-12-20 16:00:00,SPY,-0.15819309226138356,12m_minus_1,2025-10-30
2022-12-21 16:00:00,EWJ,-0.2908202051218423,12m_minus_1,2025-10-30
2022-12-21 16:00:00,FEZ,-0.29021477990892486,12m_minus_1,2025-10-30
2022-12-21 16:00:00,SPY,-0.15819309226138356,12m_minus_1,2025-10-30
2022-12-22 16:00:00,EWJ,-0.2908202051218423,12m_minus_1,2025-10-30
2022-12-22 16:00:00,FEZ,-0.29021477990892486,12m_minus_1,2025-10-30
2022-12-22 16:00:00,SPY,-0.15819309226138356,12m_minus_1,2025-10-30
2022-12-23 16:00:00,EWJ,-0.2908202051218423,12m_minus_1,2025-10-30
2022-12-23 16:00:00,FEZ,-0.29021477990892486,12m_minus_1,2025-10-30
2022-12-23 16:00:00,SPY,-0.15819309226138356,12m_minus_1,2025-10-30
2022-12-27 16:00:00,EWJ,-0.2908202051218423,12m_minus_1,2025-10-30
2022-12-27 16:00:00,FEZ,-0.29021477990892486,12m_minus_1,2025-10-30
2022-12-27 16:00:00,SPY,-0.15819309226138356,12m_minus_1,2025-10-30
2022-12-28 16:00:00,EWJ,-0.2908202051218423,12m_minus_1,2025-10-30
2022-12-28 16:00:00,FEZ,-0.29021477990892486,12m_minus_1,2025-10-30
2022-12-28 16:00:00,SPY,-0.15819309226138356,12m_minus_1,2025-10-30
2022-12-29 16:00:00,EWJ,-0.2908202051218423,12m_minus_1,2025-10-30
2022-12-29 16:00:00,FEZ,-0.29021477990892486,12m_minus_1,2025-10-30
2022-12-29 16:00:00,SPY,-0.15819309226138356,12m_minus_1,2025-10-30
2022-12-30 16:00:00,EWJ,-0.2908202051218423,12m_minus_1,2025-10-30
2022-12-30 16:00:00,FEZ,-0.29021477990892486,12m_minus_1,2025-10-30
2022-12-30 16:00:00,SPY,-0.15819309226138356,12m_minus_1,2025-10-30
2023-01-03 16:00:00,EWJ,-0.1501387800690159,12m_minus_1,2025-10-30
2023-01-03 16:00:00,FEZ,-0.06991564760720878,12m_minus_1,2025-10-30
2023-01-03 16:00:00,SPY,-0.09602450960726647,12m_minus_1,2025-10-30
2023-01-04 16:00:00,EWJ,-0.1501387800690159,12m_minus_1,2025-10-30
2023-01-04 16:00:00,FEZ,-0.06991564760720878,12m_minus_1,2025-10-30
2023-01-04 16:00:00,SPY,-0.09602450960726647,12m_minus_1,2025-10-30
2023-01-05 16:00:00,EWJ,-0.1501387800690159,12m_minus_1,2025-10-30
2023-01-05 16:00:00,FEZ,-0.06991564760720878,12m_minus_1,2025-10-30
2023-01-05 16:00:00,SPY,-0.09602450960726647,12m_minus_1,2025-10-30
2023-01-06 16:00:00,EWJ,-0.1501387800690159,12m_minus_1,2025-10-30
2023-01-06 16:00:00,FEZ,-0.06991564760720878,12m_minus_1,2025-10-30
2023-01-06 16:00:00,SPY,-0.09602450960726647,12m_minus_1,2025-10-30
2023-01-09 16:00:00,EWJ,-0.1501387800690159,12m_minus_1,2025-10-30
2023-01-09 16:00:00,FEZ,-0.06991564760720878,12m_minus_1,2025-10-30
2023-01-09 16:00:00,SPY,-0.09602450960726647,12m_minus_1,2025-10-30
2023-01-10 16:00:00,EWJ,-0.1501387800690159,12m_minus_1,2025-10-30
2023-01-10 16:00:00,FEZ,-0.06991564760720878,12m_minus_1,2025-10-30
2023-01-10 16:00:00,SPY,-0.09602450960726647,12m_minus_1,2025-10-30
2023-01-11 16:00:00,EWJ,-0.1501387800690159,12m_minus_1,2025-10-30
2023-01-11 16:00:00,FEZ,-0.06991564760720878,12m_minus_1,2025-10-30
2023-01-11 16:00:00,SPY,-0.09602450960726647,12m_minus_1,2025-10-30
2023-01-12 16:00:00,EWJ,-0.1501387800690159,12m_minus_1,2025-10-30
2023-01-12 16:00:00,FEZ,-0.06991564760720878,12m_minus_1,2025-10-30
2023-01-12 16:00:00,SPY,-0.09602450960726647,12m_minus_1,2025-10-30
2023-01-13 16:00:00,EWJ,-0.1501387800690159,12m_minus_1,2025-10-30
2023-01-13 16:00:00,FEZ,-0.06991564760720878,12m_minus_1,2025-10-30
2023-01-13 16:00:00,SPY,-0.09602450960726647,12m_minus_1,2025-10-30
2023-01-17 16:00:00,EWJ,-0.1501387800690159,12m_minus_1,2025-10-30
2023-01-17 16:00:00,FEZ,-0.06991564760720878,12m_minus_1,2025-10-30
2023-01-17 16:00:00,SPY,-0.09602450960726647,12m_minus_1,2025-10-30
2023-01-18 16:00:00,EWJ,-0.1501387800690159,12m_minus_1,2025-10-30
2023-01-18 16:00:00,FEZ,-0.06991564760720878,12m_minus_1,2025-10-30
2023-01-18 16:00:00,SPY,-0.09602450960726647,12m_minus_1,2025-10-30
2023-01-19 16:00:00,EWJ,-0.1501387800690159,12m_minus_1,2025-10-30
2023-01-19 16:00:00,FEZ,-0.06991564760720878,12m_minus_1,2025-10-30
2023-01-19 16:00:00,SPY,-0.09602450960726647,12m_minus_1,2025-10-30
2023-01-20 16:00:00,EWJ,-0.1501387800690159,12m_minus_1,2025-10-30
2023-01-20 16:00:00,FEZ,-0.06991564760720878,12m_minus_1,2025-10-30
2023-01-20 16:00:00,SPY,-0.09602450960726647,12m_minus_1,2025-10-30
2023-01-23 16:00:00,EWJ,-0.1501387800690159,12m_minus_1,2025-10-30
2023-01-23 16:00:00,FEZ,-0.06991564760720878,12m_minus_1,2025-10-30
2023-01-23 16:00:00,SPY,-0.09602450960726647,12m_minus_1,2025-10-30
2023-01-24 16:00:00,EWJ,-0.1501387800690159,12m_minus_1,2025-10-30
2023-01-24 16:00:00,FEZ,-0.06991564760720878,12m_minus_1,2025-10-30
2023-01-24 16:00:00,SPY,-0.09602450960726647,12m_minus_1,2025-10-30
2023-01-25 16:00:00,EWJ,-0.1501387800690159,12m_minus_1,2025-10-30
2023-01-25 16:00:00,FEZ,-0.06991564760720878,12m_minus_1,2025-10-30
2023-01-25 16:00:00,SPY,-0.09602450960726647,12m_minus_1,2025-10-30
2023-01-26 16:00:00,EWJ,-0.1501387800690159,12m_minus_1,2025-10-30
2023-01-26 16:00:00,FEZ,-0.06991564760720878,12m_minus_1,2025-10-30
